Var1,Var2,R value,P value
CN2,TLOF,0.725000000,0.943312342
CN2,API,-0.580600000,0.569049598
CN2,TOCW,-0.501000000,0.960809634
CN2,SWS,0.801300000,0.431914332
CN2,FOCG,0.000000000,1.000000000
CN2,ABT,-0.350500000,0.731020673
CN2,VST,0.000000000,1.000000000
C_CH4,C_C,-0.516900000,0.612173065
C_CH4,C_SI,0.980300000,0.336304833
C_CH4,C_MN,0.895400000,0.379825743
C_CH4,C_P,0.412400000,0.685859987
C_CH4,C_S1,0.191150000,0.060799282
C_CH4,C_V,-0.188750000,0.064111025
C_CH4,C_TI,-0.614200000,0.546903115
C_CH4,C_CR,0.643300000,0.528073835
C_CH4,C_NI,-0.152940000,0.133586244
C_CH4,C_CAO,0.924100000,0.364741184
C_CH4,C_SIO2,0.111650000,0.273478646
C_CH4,C_MGO,0.679200000,0.505308461
C_CH4,C_AL2O3,0.308900000,0.761915081
C_CH4,C_FEO,0.161010000,0.114273419
C_CH4,C_S2,0.237120000,0.020019754
C_CH4,C_TIO2,0.504300000,0.620871352
C_CH4,C_V2O5,-0.857000000,0.933013688
C_CH4,BA,-0.848900000,0.405065815
C_CH4,CCO,0.160400000,0.115651878
C_CH4,CCO2,0.959400000,0.346708929
C_CH4,CH2,-0.505500000,0.620040631
C_CH4,CN2,0.141040000,0.166549692
C_CH4,C_CH4,1.000000000,0.000000000
C_CH4,FOCA,0.536900000,0.598478190
C_CH4,POCA,0.900000000,0.992957073
C_CH4,OEF,-0.547700000,0.591141224
C_CH4,OEP,0.000000000,1.000000000
C_CH4,TOHA,0.000000000,1.000000000
C_CH4,POHA,-0.106680000,0.295405434
C_CH4,AWS,-0.805100000,0.429733820
C_CH4,FOCW,-0.116100000,0.909340994
C_CH4,BKE,-0.186940000,0.066705969
C_CH4,FOTCW,0.000000000,1.000000000
C_CH4,CIV,0.160250000,0.115992837
C_CH4,FS,0.159200000,0.875921135
C_CH4,FA,-0.109260000,0.283880105
C_CH4,NOCR,0.000000000,1.000000000
C_CH4,BWOO,0.000000000,1.000000000
C_CH4,BWOC,-0.160420000,0.115606476
C_CH4,TOMI,-0.130610000,0.200170799
C_CH4,TFP,-0.163380000,0.109040124
C_CH4,TFT,-0.520000000,0.610041299
C_CH4,SPOF,0.195600000,0.847865340
C_CH4,PDOIF,0.242300000,0.812155758
C_CH4,PDOUF,-0.152220000,0.135425201
C_CH4,PDOCF,0.123400000,0.903667595
C_CH4,OER,-0.896900000,0.379027978
C_CH4,TCT,-0.139320000,0.171780940
C_CH4,UROCG,-0.258600000,0.799779218
C_CH4,BGV,0.743500000,0.465862320
C_CH4,TLOF,-0.818900000,0.421869083
C_CH4,API,0.117400000,0.908330316
C_CH4,TOCW,0.264300000,0.795462892
C_CH4,SWS,0.925000000,0.364274282
C_CH4,FOCG,0.000000000,1.000000000
C_CH4,ABT,0.345400000,0.734785980
C_CH4,VST,0.000000000,1.000000000
FOCA,C_C,0.104340000,0.306126009
FOCA,C_SI,0.447930000,0.000011054
FOCA,C_MN,-0.882600000,0.386675241
FOCA,C_P,0.949500000,0.351707934
FOCA,C_S1,0.603410000,0.000000003
FOCA,C_V,-0.131340000,0.197667374
FOCA,C_TI,0.277800000,0.785265171
FOCA,C_CR,-0.458900000,0.652647617
FOCA,C_NI,0.228610000,0.024930483
FOCA,C_CAO,-0.410000000,0.996791523
FOCA,C_SIO2,0.107240000,0.292877565
FOCA,C_MGO,-0.147060000,0.149181529
FOCA,C_AL2O3,0.101570000,0.319145885
FOCA,C_FEO,0.598310000,0.000000004
FOCA,C_S2,-0.288820000,0.004606867
FOCA,C_TIO2,-0.295900000,0.771650581
FOCA,C_V2O5,-0.986300000,0.333355506
FOCA,BA,-0.200950000,0.048712723
FOCA,CCO,0.277420000,0.006499961
FOCA,CCO2,-0.363250000,0.000365389
FOCA,CH2,0.261910000,0.010192505
FOCA,CN2,-0.801000000,0.937381545
FOCA,C_CH4,0.536900000,0.598478190
FOCA,FOCA,1.000000000,0.000000000
FOCA,POCA,-0.657359000,0.000000000
FOCA,OEF,0.198090000,0.052011503
FOCA,OEP,0.000000000,1.000000000
FOCA,TOHA,0.000000000,1.000000000
FOCA,POHA,-0.249000000,0.980516252
FOCA,AWS,0.399990000,0.000086862
FOCA,FOCW,0.856000000,0.401148378
FOCA,BKE,-0.106340000,0.296947319
FOCA,FOTCW,0.000000000,1.000000000
FOCA,CIV,0.364000000,0.971520952
FOCA,FS,-0.228700000,0.024873528
FOCA,FA,-0.217600000,0.830999175
FOCA,NOCR,0.000000000,1.000000000
FOCA,BWOO,0.000000000,1.000000000
FOCA,BWOC,-0.635600000,0.533023842
FOCA,TOMI,-0.116500000,0.253179907
FOCA,TFP,0.320945000,0.000000000
FOCA,TFT,0.244654000,0.000000000
FOCA,SPOF,0.421000000,0.967063683
FOCA,PDOIF,-0.695047000,0.000000000
FOCA,PDOUF,0.343900000,0.000741015
FOCA,PDOCF,0.262200000,0.797052397
FOCA,OER,-0.205260000,0.044074387
FOCA,TCT,-0.406700000,0.000065927
FOCA,UROCG,-0.730340000,0.000000000
FOCA,BGV,0.838600000,0.000000000
FOCA,TLOF,0.779600000,0.444488391
FOCA,API,0.678085000,0.000000000
FOCA,TOCW,-0.126320000,0.215351429
FOCA,SWS,0.437558000,0.000000000
FOCA,FOCG,0.000000000,1.000000000
FOCA,ABT,0.236830000,0.020172065
FOCA,VST,0.000000000,1.000000000
POCA,C_C,-0.147500000,0.147968446
POCA,C_SI,-0.394113000,0.000000000
POCA,C_MN,-0.471300000,0.643902676
POCA,C_P,-0.701800000,0.491246727
POCA,C_S1,-0.374263000,0.000000000
POCA,C_V,0.927900000,0.362772362
POCA,C_TI,0.298700000,0.769550605
POCA,C_CR,0.882800000,0.386567642
POCA,C_NI,-0.511000000,0.616239370
POCA,C_CAO,0.376200000,0.712146589
POCA,C_SIO2,-0.209700000,0.837047137
POCA,C_MGO,-0.261000000,0.797961064
POCA,C_AL2O3,-0.119140000,0.242582859
POCA,C_FEO,-0.374812000,0.000000000
POCA,C_S2,0.274470000,0.007092218
POCA,C_TIO2,0.112570000,0.269545058
POCA,C_V2O5,0.140970000,0.166760227
POCA,BA,0.154520000,0.129618515
POCA,CCO,0.129700000,0.000000000
POCA,CCO2,0.110900000,0.276714272
POCA,CH2,-0.144500000,0.156390483
POCA,CN2,0.828300000,0.416560595
POCA,C_CH4,0.900000000,0.992957073
POCA,FOCA,-0.657359000,0.000000000
POCA,POCA,1.000000000,0.000000000
POCA,OEF,0.157200000,0.877467526
POCA,OEP,0.000000000,1.000000000
POCA,TOHA,0.000000000,1.000000000
POCA,POHA,-0.257300000,0.800764506
POCA,AWS,-0.116770000,0.252081548
POCA,FOCW,-0.935600000,0.358803351
POCA,BKE,0.327800000,0.747828490
POCA,FOTCW,0.000000000,1.000000000
POCA,CIV,-0.239700000,0.814134363
POCA,FS,0.328900000,0.747011171
POCA,FA,-0.144600000,0.887220306
POCA,NOCR,0.000000000,1.000000000
POCA,BWOO,0.000000000,1.000000000
POCA,BWOC,0.213240000,0.036467556
POCA,TOMI,0.262956000,0.000000000
POCA,TFP,-0.777330000,0.000000000
POCA,TFT,-0.121650000,0.000000000
POCA,SPOF,0.140540000,0.168057904
POCA,PDOIF,0.741760000,0.000000000
POCA,PDOUF,0.796420000,0.000000000
POCA,PDOCF,0.165400000,0.871130359
POCA,OER,0.357525000,0.000000000
POCA,TCT,0.370591000,0.000000000
POCA,UROCG,0.536820000,0.000000137
POCA,BGV,-0.579300000,0.569914989
POCA,TLOF,0.333108000,0.000000000
POCA,API,-0.651704000,0.000000000
POCA,TOCW,-0.403100000,0.692578512
POCA,SWS,-0.275871000,0.000000000
POCA,FOCG,0.000000000,1.000000000
POCA,ABT,-0.195950000,0.054600284
POCA,VST,0.000000000,1.000000000
OEF,C_C,-0.587000000,0.564798383
OEF,C_SI,-0.172930000,0.089846528
OEF,C_MN,0.754500000,0.459289702
OEF,C_P,-0.934200000,0.359522952
OEF,C_S1,-0.129840000,0.202836396
OEF,C_V,-0.178750000,0.079549997
OEF,C_TI,0.168050000,0.099283984
OEF,C_CR,0.134230000,0.187981327
OEF,C_NI,0.179980000,0.077501650
OEF,C_CAO,-0.674700000,0.508133455
OEF,C_SIO2,0.534000000,0.958230518
OEF,C_MGO,-0.125390000,0.218748955
OEF,C_AL2O3,0.828900000,0.416223098
OEF,C_FEO,-0.130040000,0.202141560
OEF,C_S2,0.813300000,0.425050348
OEF,C_TIO2,0.209460000,0.039918703
OEF,C_V2O5,-0.929400000,0.361997030
OEF,BA,-0.123630000,0.225283695
OEF,CCO,0.208700000,0.837813396
OEF,CCO2,-0.232890000,0.022343759
OEF,CH2,0.183600000,0.857095034
OEF,CN2,-0.913400000,0.370320742
OEF,C_CH4,-0.547700000,0.591141224
OEF,FOCA,0.198090000,0.052011503
OEF,POCA,0.157200000,0.877467526
OEF,OEF,1.000000000,0.000000000
OEF,OEP,0.000000000,1.000000000
OEF,TOHA,0.000000000,1.000000000
OEF,POHA,0.252000000,0.980281556
OEF,AWS,0.793700000,0.436294532
OEF,FOCW,-0.526900000,0.605308277
OEF,BKE,0.139590000,0.170951718
OEF,FOTCW,0.000000000,1.000000000
OEF,CIV,0.137060000,0.178840213
OEF,FS,0.134480000,0.187160186
OEF,FA,-0.783300000,0.442329774
OEF,NOCR,0.000000000,1.000000000
OEF,BWOO,0.000000000,1.000000000
OEF,BWOC,-0.603300000,0.554040585
OEF,TOMI,0.224480000,0.027668420
OEF,TFP,0.414400000,0.684418359
OEF,TFT,0.478500000,0.638847397
OEF,SPOF,0.745100000,0.464903069
OEF,PDOIF,-0.574900000,0.572848654
OEF,PDOUF,0.923300000,0.365156521
OEF,PDOCF,-0.432400000,0.671495953
OEF,OER,0.733100000,0.472124176
OEF,TCT,0.185900000,0.068235703
OEF,UROCG,-0.125000000,0.990218275
OEF,BGV,-0.544400000,0.593378685
OEF,TLOF,0.926500000,0.363496942
OEF,API,0.302100000,0.767002906
OEF,TOCW,-0.423800000,0.677658171
OEF,SWS,0.783300000,0.442329774
OEF,FOCG,0.000000000,1.000000000
OEF,ABT,-0.107000000,0.991626787
OEF,VST,0.000000000,1.000000000
OEP,C_C,0.000000000,1.000000000
OEP,C_SI,0.000000000,1.000000000
OEP,C_MN,0.000000000,1.000000000
OEP,C_P,0.000000000,1.000000000
OEP,C_S1,0.000000000,1.000000000
OEP,C_V,0.000000000,1.000000000
OEP,C_TI,0.000000000,1.000000000
OEP,C_CR,0.000000000,1.000000000
OEP,C_NI,0.000000000,1.000000000
OEP,C_CAO,0.000000000,1.000000000
OEP,C_SIO2,0.000000000,1.000000000
OEP,C_MGO,0.000000000,1.000000000
OEP,C_AL2O3,0.000000000,1.000000000
OEP,C_FEO,0.000000000,1.000000000
OEP,C_S2,0.000000000,1.000000000
OEP,C_TIO2,0.000000000,1.000000000
OEP,C_V2O5,0.000000000,1.000000000
OEP,BA,0.000000000,1.000000000
OEP,CCO,0.000000000,1.000000000
OEP,CCO2,0.000000000,1.000000000
OEP,CH2,0.000000000,1.000000000
OEP,CN2,0.000000000,1.000000000
OEP,C_CH4,0.000000000,1.000000000
OEP,FOCA,0.000000000,1.000000000
OEP,POCA,0.000000000,1.000000000
OEP,OEF,0.000000000,1.000000000
OEP,OEP,1.000000000,0.000000000
OEP,TOHA,0.000000000,1.000000000
OEP,POHA,0.000000000,1.000000000
OEP,AWS,0.000000000,1.000000000
OEP,FOCW,0.000000000,1.000000000
OEP,BKE,0.000000000,1.000000000
OEP,FOTCW,0.000000000,1.000000000
OEP,CIV,0.000000000,1.000000000
OEP,FS,0.000000000,1.000000000
OEP,FA,0.000000000,1.000000000
OEP,NOCR,0.000000000,1.000000000
OEP,BWOO,0.000000000,1.000000000
OEP,BWOC,0.000000000,1.000000000
OEP,TOMI,0.000000000,1.000000000
OEP,TFP,0.000000000,1.000000000
OEP,TFT,0.000000000,1.000000000
OEP,SPOF,0.000000000,1.000000000
OEP,PDOIF,0.000000000,1.000000000
OEP,PDOUF,0.000000000,1.000000000
OEP,PDOCF,0.000000000,1.000000000
OEP,OER,0.000000000,1.000000000
OEP,TCT,0.000000000,1.000000000
OEP,UROCG,0.000000000,1.000000000
OEP,BGV,0.000000000,1.000000000
OEP,TLOF,0.000000000,1.000000000
OEP,API,0.000000000,1.000000000
OEP,TOCW,0.000000000,1.000000000
OEP,SWS,0.000000000,1.000000000
OEP,FOCG,0.000000000,1.000000000
OEP,ABT,0.000000000,1.000000000
OEP,VST,0.000000000,1.000000000
TOHA,C_C,0.000000000,1.000000000
TOHA,C_SI,0.000000000,1.000000000
TOHA,C_MN,0.000000000,1.000000000
TOHA,C_P,0.000000000,1.000000000
TOHA,C_S1,0.000000000,1.000000000
TOHA,C_V,0.000000000,1.000000000
TOHA,C_TI,0.000000000,1.000000000
TOHA,C_CR,0.000000000,1.000000000
TOHA,C_NI,0.000000000,1.000000000
TOHA,C_CAO,0.000000000,1.000000000
TOHA,C_SIO2,0.000000000,1.000000000
TOHA,C_MGO,0.000000000,1.000000000
TOHA,C_AL2O3,0.000000000,1.000000000
TOHA,C_FEO,0.000000000,1.000000000
TOHA,C_S2,0.000000000,1.000000000
TOHA,C_TIO2,0.000000000,1.000000000
TOHA,C_V2O5,0.000000000,1.000000000
TOHA,BA,0.000000000,1.000000000
TOHA,CCO,0.000000000,1.000000000
TOHA,CCO2,0.000000000,1.000000000
TOHA,CH2,0.000000000,1.000000000
TOHA,CN2,0.000000000,1.000000000
TOHA,C_CH4,0.000000000,1.000000000
TOHA,FOCA,0.000000000,1.000000000
TOHA,POCA,0.000000000,1.000000000
TOHA,OEF,0.000000000,1.000000000
TOHA,OEP,0.000000000,1.000000000
TOHA,TOHA,1.000000000,0.000000000
TOHA,POHA,0.000000000,1.000000000
TOHA,AWS,0.000000000,1.000000000
TOHA,FOCW,0.000000000,1.000000000
TOHA,BKE,0.000000000,1.000000000
TOHA,FOTCW,0.000000000,1.000000000
TOHA,CIV,0.000000000,1.000000000
TOHA,FS,0.000000000,1.000000000
TOHA,FA,0.000000000,1.000000000
TOHA,NOCR,0.000000000,1.000000000
TOHA,BWOO,0.000000000,1.000000000
TOHA,BWOC,0.000000000,1.000000000
TOHA,TOMI,0.000000000,1.000000000
TOHA,TFP,0.000000000,1.000000000
TOHA,TFT,0.000000000,1.000000000
TOHA,SPOF,0.000000000,1.000000000
TOHA,PDOIF,0.000000000,1.000000000
TOHA,PDOUF,0.000000000,1.000000000
TOHA,PDOCF,0.000000000,1.000000000
TOHA,OER,0.000000000,1.000000000
TOHA,TCT,0.000000000,1.000000000
TOHA,UROCG,0.000000000,1.000000000
TOHA,BGV,0.000000000,1.000000000
TOHA,TLOF,0.000000000,1.000000000
TOHA,API,0.000000000,1.000000000
TOHA,TOCW,0.000000000,1.000000000
TOHA,SWS,0.000000000,1.000000000
TOHA,FOCG,0.000000000,1.000000000
TOHA,ABT,0.000000000,1.000000000
TOHA,VST,0.000000000,1.000000000
POHA,C_C,0.236510000,0.020341305
POHA,C_SI,-0.837400000,0.411459257
POHA,C_MN,-0.172080000,0.091436330
POHA,C_P,0.938500000,0.357315632
POHA,C_S1,-0.127700000,0.210380252
POHA,C_V,-0.531900000,0.601888865
POHA,C_TI,0.407500000,0.689396801
POHA,C_CR,0.870500000,0.393218971
POHA,C_NI,-0.108130000,0.288890015
POHA,C_CAO,-0.315100000,0.757285126
POHA,C_SIO2,-0.409400000,0.688024573
POHA,C_MGO,-0.577300000,0.571247585
POHA,C_AL2O3,0.504700000,0.620594391
POHA,C_FEO,-0.138140000,0.175440295
POHA,C_S2,0.214000000,0.833753990
POHA,C_TIO2,0.303000000,0.766328935
POHA,C_V2O5,0.134600000,0.894972854
POHA,BA,-0.325800000,0.749315251
POHA,CCO,-0.212990000,0.036687685
POHA,CCO2,-0.260600000,0.798264014
POHA,CH2,0.115300000,0.258101800
POHA,CN2,-0.130700000,0.897999110
POHA,C_CH4,-0.106680000,0.295405434
POHA,FOCA,-0.249000000,0.980516252
POHA,POCA,-0.257300000,0.800764506
POHA,OEF,0.252000000,0.980281556
POHA,OEP,0.000000000,1.000000000
POHA,TOHA,0.000000000,1.000000000
POHA,POHA,1.000000000,0.000000000
POHA,AWS,-0.832800000,0.414033307
POHA,FOCW,0.153160000,0.133028210
POHA,BKE,0.183100000,0.857480038
POHA,FOTCW,0.000000000,1.000000000
POHA,CIV,0.672000000,0.947450173
POHA,FS,-0.610700000,0.549189995
POHA,FA,0.880800000,0.387644460
POHA,NOCR,0.000000000,1.000000000
POHA,BWOO,0.000000000,1.000000000
POHA,BWOC,0.597000000,0.558186598
POHA,TOMI,0.660500000,0.517101902
POHA,TFP,-0.940000000,0.926543645
POHA,TFT,0.102470000,0.314876430
POHA,SPOF,0.430000000,0.673213444
POHA,PDOIF,-0.356400000,0.726672805
POHA,PDOUF,-0.130890000,0.199207858
POHA,PDOCF,-0.553800000,0.587015553
POHA,OER,0.830600000,0.415267735
POHA,TCT,0.118890000,0.243572791
POHA,UROCG,0.124480000,0.222110513
POHA,BGV,-0.108580000,0.286887825
POHA,TLOF,0.971100000,0.340859632
POHA,API,0.380500000,0.709005449
POHA,TOCW,0.958200000,0.347312449
POHA,SWS,-0.562200000,0.581356228
POHA,FOCG,0.000000000,1.000000000
POHA,ABT,-0.839000000,0.410566165
POHA,VST,0.000000000,1.000000000
AWS,C_C,-0.127800000,0.210023274
AWS,C_SI,-0.494690000,0.000001205
AWS,C_MN,0.174490000,0.086986706
AWS,C_P,0.109740000,0.281769905
AWS,C_S1,-0.733070000,0.000000000
AWS,C_V,-0.121100000,0.234919764
AWS,C_TI,-0.348900000,0.732201253
AWS,C_CR,0.128110000,0.208919432
AWS,C_NI,0.714000000,0.944171015
AWS,C_CAO,-0.194060000,0.056975168
AWS,C_SIO2,0.258550000,0.011204422
AWS,C_MGO,-0.116510000,0.253139167
AWS,C_AL2O3,0.103010000,0.312332857
AWS,C_FEO,-0.735550000,0.000000000
AWS,C_S2,0.364000000,0.721085125
AWS,C_TIO2,-0.647700000,0.525255813
AWS,C_V2O5,-0.173970000,0.087931704
AWS,BA,-0.770000000,0.450117063
AWS,CCO,-0.378790000,0.000202026
AWS,CCO2,-0.602490000,0.000000000
AWS,CH2,0.125340000,0.218932702
AWS,CN2,0.396900000,0.697071040
AWS,C_CH4,-0.805100000,0.429733820
AWS,FOCA,0.399990000,0.000086862
AWS,POCA,-0.116770000,0.252081548
AWS,OEF,0.793700000,0.436294532
AWS,OEP,0.000000000,1.000000000
AWS,TOHA,0.000000000,1.000000000
AWS,POHA,-0.832800000,0.414033307
AWS,AWS,1.000000000,0.000000000
AWS,FOCW,0.591400000,0.561884560
AWS,BKE,0.153140000,0.133078866
AWS,FOTCW,0.000000000,1.000000000
AWS,CIV,-0.838000000,0.934495420
AWS,FS,0.239400000,0.018856844
AWS,FA,0.431000000,0.672497615
AWS,NOCR,0.000000000,1.000000000
AWS,BWOO,0.000000000,1.000000000
AWS,BWOC,0.398400000,0.695983156
AWS,TOMI,0.180220000,0.077107025
AWS,TFP,0.318051000,0.000000000
AWS,TFT,0.327719000,0.000000000
AWS,SPOF,0.564973000,0.000000000
AWS,PDOIF,-0.472260000,0.000003579
AWS,PDOUF,0.588029000,0.000000000
AWS,PDOCF,0.629300000,0.537091227
AWS,OER,0.206380000,0.042931992
AWS,TCT,0.539620000,0.000000118
AWS,UROCG,-0.589719000,0.000000000
AWS,BGV,0.141660000,0.164693666
AWS,TLOF,0.113320000,0.266367182
AWS,API,0.532060000,0.000000177
AWS,TOCW,0.389224000,0.000000000
AWS,SWS,-0.890000000,0.993035326
AWS,FOCG,0.000000000,1.000000000
AWS,ABT,0.155600000,0.878704976
AWS,VST,0.000000000,1.000000000
FOCW,C_C,0.592100000,0.561421668
FOCW,C_SI,0.727000000,0.943156227
FOCW,C_MN,-0.123740000,0.224871234
FOCW,C_P,-0.350400000,0.000586579
FOCW,C_S1,0.241000000,0.813144911
FOCW,C_V,-0.151190000,0.138089847
FOCW,C_TI,0.350000000,0.997261054
FOCW,C_CR,0.152500000,0.881103375
FOCW,C_NI,0.204240000,0.045137003
FOCW,C_CAO,0.599000000,0.953151747
FOCW,C_SIO2,0.148140000,0.146217433
FOCW,C_MGO,-0.748900000,0.462629254
FOCW,C_AL2O3,0.109420000,0.283175520
FOCW,C_FEO,-0.505600000,0.619971426
FOCW,C_S2,-0.821800000,0.420227142
FOCW,C_TIO2,-0.590100000,0.562744706
FOCW,C_V2O5,0.101060000,0.321581981
FOCW,BA,-0.510100000,0.616860695
FOCW,CCO,-0.235340000,0.020970673
FOCW,CCO2,0.602900000,0.554303375
FOCW,CH2,0.195650000,0.054971643
FOCW,CN2,0.121490000,0.233415635
FOCW,C_CH4,-0.116100000,0.909340994
FOCW,FOCA,0.856000000,0.401148378
FOCW,POCA,-0.935600000,0.358803351
FOCW,OEF,-0.526900000,0.605308277
FOCW,OEP,0.000000000,1.000000000
FOCW,TOHA,0.000000000,1.000000000
FOCW,POHA,0.153160000,0.133028210
FOCW,AWS,0.591400000,0.561884560
FOCW,FOCW,1.000000000,0.000000000
FOCW,BKE,-0.168730000,0.097923359
FOCW,FOTCW,0.000000000,1.000000000
FOCW,CIV,0.620000000,0.995148173
FOCW,FS,0.735800000,0.470494060
FOCW,FA,-0.498700000,0.624754433
FOCW,NOCR,0.000000000,1.000000000
FOCW,BWOO,0.000000000,1.000000000
FOCW,BWOC,-0.610000000,0.952292445
FOCW,TOMI,-0.218700000,0.830157839
FOCW,TFP,-0.106840000,0.294681699
FOCW,TFT,-0.337800000,0.740408847
FOCW,SPOF,0.103760000,0.308822633
FOCW,PDOIF,-0.202800000,0.046673870
FOCW,PDOUF,-0.658000000,0.518689297
FOCW,PDOCF,0.841500000,0.409173017
FOCW,OER,0.284300000,0.780368152
FOCW,TCT,-0.381400000,0.708348625
FOCW,UROCG,0.141410000,0.165440181
FOCW,BGV,-0.279900000,0.783682118
FOCW,TLOF,-0.259400000,0.799173046
FOCW,API,0.160410000,0.115629175
FOCW,TOCW,-0.319800000,0.753781105
FOCW,SWS,-0.870000000,0.393490809
FOCW,FOCG,0.000000000,1.000000000
FOCW,ABT,0.817400000,0.422719836
FOCW,VST,0.000000000,1.000000000
BKE,C_C,0.280900000,0.782928597
BKE,C_SI,0.576300000,0.571914439
BKE,C_MN,-0.324600000,0.750207755
BKE,C_P,-0.167730000,0.099929475
BKE,C_S1,0.446800000,0.661227260
BKE,C_V,-0.965400000,0.343701352
BKE,C_TI,-0.464100000,0.648974481
BKE,C_CR,-0.155300000,0.878937031
BKE,C_NI,-0.724600000,0.477276281
BKE,C_CAO,-0.114210000,0.262629669
BKE,C_SIO2,-0.852900000,0.402856003
BKE,C_MGO,0.944800000,0.354097097
BKE,C_AL2O3,-0.979300000,0.336798015
BKE,C_FEO,0.319700000,0.753855606
BKE,C_S2,0.781800000,0.443204166
BKE,C_TIO2,-0.113910000,0.263885438
BKE,C_V2O5,-0.658300000,0.518498677
BKE,BA,0.590000000,0.995382936
BKE,CCO,-0.157610000,0.122123910
BKE,CCO2,-0.100430000,0.324607991
BKE,CH2,-0.120000000,0.906309406
BKE,CN2,0.139500000,0.891172805
BKE,C_CH4,-0.186940000,0.066705969
BKE,FOCA,-0.106340000,0.296947319
BKE,POCA,0.327800000,0.747828490
BKE,OEF,0.139590000,0.170951718
BKE,OEP,0.000000000,1.000000000
BKE,TOHA,0.000000000,1.000000000
BKE,POHA,0.183100000,0.857480038
BKE,AWS,0.153140000,0.133078866
BKE,FOCW,-0.168730000,0.097923359
BKE,BKE,1.000000000,0.000000000
BKE,FOTCW,0.000000000,1.000000000
BKE,CIV,-0.196500000,0.847173937
BKE,FS,0.797600000,0.434043608
BKE,FA,0.204100000,0.841340161
BKE,NOCR,0.000000000,1.000000000
BKE,BWOO,0.000000000,1.000000000
BKE,BWOC,0.692000000,0.497318365
BKE,TOMI,-0.463400000,0.649468447
BKE,TFP,-0.549300000,0.590057792
BKE,TFT,0.470400000,0.644535752
BKE,SPOF,0.940900000,0.356087358
BKE,PDOIF,0.260900000,0.798036798
BKE,PDOUF,0.136210000,0.181550349
BKE,PDOCF,0.105860000,0.299133243
BKE,OER,-0.540900000,0.595755979
BKE,TCT,-0.246000000,0.809342119
BKE,UROCG,-0.114160000,0.262838677
BKE,BGV,-0.370600000,0.716244702
BKE,TLOF,-0.957800000,0.347513770
BKE,API,-0.113310000,0.266409383
BKE,TOCW,-0.307500000,0.762961742
BKE,SWS,-0.395400000,0.698159547
BKE,FOCG,0.000000000,1.000000000
BKE,ABT,0.199260000,0.050640085
BKE,VST,0.000000000,1.000000000
FOTCW,C_C,0.000000000,1.000000000
FOTCW,C_SI,0.000000000,1.000000000
FOTCW,C_MN,0.000000000,1.000000000
FOTCW,C_P,0.000000000,1.000000000
FOTCW,C_S1,0.000000000,1.000000000
FOTCW,C_V,0.000000000,1.000000000
FOTCW,C_TI,0.000000000,1.000000000
FOTCW,C_CR,0.000000000,1.000000000
FOTCW,C_NI,0.000000000,1.000000000
FOTCW,C_CAO,0.000000000,1.000000000
FOTCW,C_SIO2,0.000000000,1.000000000
FOTCW,C_MGO,0.000000000,1.000000000
FOTCW,C_AL2O3,0.000000000,1.000000000
FOTCW,C_FEO,0.000000000,1.000000000
FOTCW,C_S2,0.000000000,1.000000000
FOTCW,C_TIO2,0.000000000,1.000000000
FOTCW,C_V2O5,0.000000000,1.000000000
FOTCW,BA,0.000000000,1.000000000
FOTCW,CCO,0.000000000,1.000000000
FOTCW,CCO2,0.000000000,1.000000000
FOTCW,CH2,0.000000000,1.000000000
FOTCW,CN2,0.000000000,1.000000000
FOTCW,C_CH4,0.000000000,1.000000000
FOTCW,FOCA,0.000000000,1.000000000
FOTCW,POCA,0.000000000,1.000000000
FOTCW,OEF,0.000000000,1.000000000
FOTCW,OEP,0.000000000,1.000000000
FOTCW,TOHA,0.000000000,1.000000000
FOTCW,POHA,0.000000000,1.000000000
FOTCW,AWS,0.000000000,1.000000000
FOTCW,FOCW,0.000000000,1.000000000
FOTCW,BKE,0.000000000,1.000000000
FOTCW,FOTCW,1.000000000,0.000000000
FOTCW,CIV,0.000000000,1.000000000
FOTCW,FS,0.000000000,1.000000000
FOTCW,FA,0.000000000,1.000000000
FOTCW,NOCR,0.000000000,1.000000000
FOTCW,BWOO,0.000000000,1.000000000
FOTCW,BWOC,0.000000000,1.000000000
FOTCW,TOMI,0.000000000,1.000000000
FOTCW,TFP,0.000000000,1.000000000
FOTCW,TFT,0.000000000,1.000000000
FOTCW,SPOF,0.000000000,1.000000000
FOTCW,PDOIF,0.000000000,1.000000000
FOTCW,PDOUF,0.000000000,1.000000000
FOTCW,PDOCF,0.000000000,1.000000000
FOTCW,OER,0.000000000,1.000000000
FOTCW,TCT,0.000000000,1.000000000
FOTCW,UROCG,0.000000000,1.000000000
FOTCW,BGV,0.000000000,1.000000000
FOTCW,TLOF,0.000000000,1.000000000
FOTCW,API,0.000000000,1.000000000
FOTCW,TOCW,0.000000000,1.000000000
FOTCW,SWS,0.000000000,1.000000000
FOTCW,FOCG,0.000000000,1.000000000
FOTCW,ABT,0.000000000,1.000000000
FOTCW,VST,0.000000000,1.000000000
CIV,C_C,-0.392700000,0.700120423
CIV,C_SI,-0.117500000,0.249128559
CIV,C_MN,0.344400000,0.735525027
CIV,C_P,0.516000000,0.959637256
CIV,C_S1,-0.977000000,0.337934096
CIV,C_V,-0.954300000,0.349278500
CIV,C_TI,-0.116700000,0.908874509
CIV,C_CR,0.918900000,0.367446155
CIV,C_NI,-0.645000000,0.949558676
CIV,C_CAO,-0.817700000,0.422549605
CIV,C_SIO2,0.105570000,0.300459095
