Var1,Var2,R value,P value
OEP,TOHA,0.925530000,0.927678762
OEP,POHA,-0.370603500,0.716270325
OEP,AWS,0.101540240,0.319338006
OEP,FOCW,-0.595441500,0.559255440
OEP,BKE,-0.427425800,0.675089346
OEP,FOTCW,0.141571780,0.165000736
OEP,CIV,0.165096520,0.105405748
OEP,FS,0.768112700,0.451275388
OEP,FA,-0.243152340,0.017082852
OEP,NOCR,0.210016920,0.039413931
OEP,BWOO,0.433635700,0.670644568
OEP,BWOC,-0.287941000,0.777651354
OEP,TOMI,-0.163087300,0.872929928
OEP,TFP,-0.124175350,0.223292228
OEP,TFT,-0.427970500,0.674698986
OEP,SPOF,0.124263340,0.222964386
OEP,PDOIF,0.125052060,0.220040974
OEP,PDOUF,0.864524900,0.396524030
OEP,PDOCF,-0.419536800,0.680752296
OEP,OER,0.355917000,0.972156024
OEP,TCT,0.135603420,0.183548492
OEP,UROCG,0.333117600,0.743905747
OEP,BGV,0.192197280,0.059425687
OEP,TLOF,-0.129102500,0.899249556
OEP,API,-0.805402700,0.429608386
OEP,TOCW,0.626449700,0.538978754
OEP,SWS,-0.562066400,0.581485354
OEP,FOCG,0.764302300,0.453523695
OEP,TOCA,-0.684426400,0.502082301
OEP,AH,0.109211320,0.284144797
TOHA,C_C,-0.720767300,0.479655085
TOHA,C_SI,-0.280063100,0.783581157
TOHA,C_MN,-0.625643000,0.951075649
TOHA,C_P,-0.211575220,0.037974838
TOHA,C_S1,-0.961496000,0.345706541
TOHA,C_CU,0.200186620,0.049599251
TOHA,C_MO,-0.187580000,0.854046646
TOHA,C_CAO,-0.928126000,0.362705369
TOHA,C_SIO2,0.134821690,0.186087927
TOHA,C_MGO,0.107444500,0.292008242
TOHA,C_AL2O3,-0.109641150,0.282253659
TOHA,C_FEO,-0.634828500,0.533563653
TOHA,C_S2,0.118064520,0.246910735
TOHA,BA,-0.412577600,0.685762851
TOHA,CCO,0.123405780,0.226174392
TOHA,CCO2,-0.101326850,0.320356126
TOHA,CH2,-0.179251950,0.078739925
TOHA,CN2,0.749909400,0.462072868
TOHA,C_SO2,0.130643080,0.200103616
TOHA,PE,-0.125967610,0.216682060
TOHA,FOCA,0.367891200,0.718257994
TOHA,POCA,0.124879500,0.902528443
TOHA,OEF,0.582320800,0.567945269
TOHA,OEP,0.925530000,0.927678762
TOHA,TOHA,1.000000000,0.000000000
TOHA,POHA,-0.138347500,0.892077493
TOHA,AWS,-0.729597200,0.474289544
TOHA,FOCW,0.925177000,0.927706280
TOHA,BKE,-0.195467900,0.847982459
TOHA,FOTCW,0.288905700,0.776926087
TOHA,CIV,0.239830590,0.018656243
TOHA,FS,0.143930280,0.158073407
TOHA,FA,-0.425204300,0.676682165
TOHA,NOCR,-0.953582800,0.349690917
TOHA,BWOO,0.381044000,0.970191148
TOHA,BWOC,0.303810300,0.765745936
TOHA,TOMI,-0.256977000,0.801029590
TOHA,TFP,0.464703400,0.648582891
TOHA,TFT,-0.528673000,0.958651146
TOHA,SPOF,-0.749000300,0.462615845
TOHA,PDOIF,0.731392400,0.473202724
TOHA,PDOUF,0.391226800,0.701220742
TOHA,PDOCF,-0.481132100,0.637038513
TOHA,OER,-0.355723200,0.727198346
TOHA,TCT,0.105860970,0.299179075
TOHA,UROCG,-0.300475700,0.768243099
TOHA,BGV,0.229330800,0.822055225
TOHA,TLOF,-0.645078800,0.526976617
TOHA,API,-0.352068100,0.729891219
TOHA,TOCW,-0.127222900,0.900708704
TOHA,SWS,0.839631900,0.410262435
TOHA,FOCG,0.306382000,0.976029935
TOHA,TOCA,0.365655900,0.719897531
TOHA,AH,-0.332120400,0.744645610
POHA,C_C,0.198203890,0.051901024
POHA,C_SI,0.128762400,0.899513538
POHA,C_MN,-0.524122600,0.607248834
POHA,C_P,-0.572339900,0.574598666
POHA,C_S1,0.570165400,0.576053098
POHA,C_CU,0.479172900,0.638410730
POHA,C_MO,0.185418070,0.068983151
POHA,C_CAO,-0.250541000,0.805912103
POHA,C_SIO2,0.356301100,0.726772892
POHA,C_MGO,-0.162216110,0.111623208
POHA,C_AL2O3,0.656252700,0.519843679
POHA,C_FEO,0.273548800,0.788494074
POHA,C_S2,0.904900800,0.374839903
POHA,BA,-0.132737610,0.192984793
POHA,CCO,0.123130440,0.227211999
POHA,CCO2,-0.164120380,0.107481242
POHA,CH2,-0.145673360,0.153096891
POHA,CN2,-0.106232310,0.297487014
POHA,C_SO2,0.201402260,0.048230803
POHA,PE,-0.145959810,0.152290575
POHA,FOCA,0.103025180,0.312311854
POHA,POCA,0.151486030,0.137360779
POHA,OEF,0.142484780,0.162292467
POHA,OEP,-0.370603500,0.716270325
POHA,TOHA,-0.138347500,0.892077493
POHA,POHA,1.000000000,0.000000000
POHA,AWS,0.852461000,0.403147100
POHA,FOCW,0.245912000,0.809428461
POHA,BKE,-0.519151000,0.959395187
POHA,FOTCW,0.892066400,0.381651909
POHA,CIV,-0.720363500,0.479901282
POHA,FS,-0.103978720,0.307854193
POHA,FA,0.419257800,0.680952936
POHA,NOCR,-0.100174250,0.325891992
POHA,BWOO,-0.795155100,0.435501629
POHA,BWOC,0.932764500,0.360311665
POHA,TOMI,0.734719400,0.471192177
POHA,TFP,0.123580760,0.225516755
POHA,TFT,0.111480300,0.274258358
POHA,SPOF,-0.226733860,0.026159291
POHA,PDOIF,-0.823080000,0.993559689
POHA,PDOUF,0.647232600,0.525597836
POHA,PDOCF,-0.146436000,0.150957379
POHA,OER,-0.690974500,0.498000671
POHA,TCT,-0.453177100,0.656733278
POHA,UROCG,-0.162821270,0.110293484
POHA,BGV,0.905664500,0.374436919
POHA,TLOF,-0.971693200,0.340614970
POHA,API,0.172560000,0.865617502
POHA,TOCW,-0.480809900,0.637264082
POHA,SWS,0.169974910,0.095505479
POHA,FOCG,0.367124000,0.718820589
POHA,TOCA,0.203982740,0.045430828
POHA,AH,0.469375500,0.645291072
AWS,C_C,0.568116800,0.577424871
AWS,C_SI,-0.525697140,0.000000248
AWS,C_MN,-0.159004300,0.876085205
AWS,C_P,-0.520321700,0.609857422
AWS,C_S1,-0.804396760,0.000000000
AWS,C_CU,0.118364300,0.907590314
AWS,C_MO,0.960797000,0.924930973
AWS,C_CAO,0.640261400,0.530067203
AWS,C_SIO2,-0.971042700,0.340938335
AWS,C_MGO,-0.534027500,0.600474424
AWS,C_AL2O3,-0.142025200,0.163651517
AWS,C_FEO,-0.783197830,0.000000000
AWS,C_S2,0.111982770,0.272101189
AWS,BA,-0.155264800,0.127819794
AWS,CCO,-0.315816260,0.001948666
AWS,CCO2,-0.603877293,0.000000000
AWS,CH2,-0.240562600,0.813496807
AWS,CN2,-0.119213210,0.242342452
AWS,C_SO2,0.162035170,0.112023216
AWS,PE,-0.136684620,0.180078611
AWS,FOCA,0.422678750,0.000033684
AWS,POCA,-0.242453360,0.017403907
AWS,OEF,-0.130353630,0.201102284
AWS,OEP,0.101540240,0.319338006
AWS,TOHA,-0.729597200,0.474289544
AWS,POHA,0.852461000,0.403147100
AWS,AWS,1.000000000,0.000000000
AWS,FOCW,-0.520850100,0.609494499
AWS,BKE,-0.361951000,0.971684137
AWS,FOTCW,0.671298500,0.510318266
AWS,CIV,0.866863000,0.932251601
AWS,FS,-0.117325100,0.249883091
AWS,FA,-0.239851200,0.814038254
AWS,NOCR,-0.183589700,0.857117647
AWS,BWOO,0.842453100,0.408691342
AWS,BWOC,-0.606955600,0.551683139
AWS,TOMI,0.434325030,0.000020316
AWS,TFP,0.263744181,0.000000000
AWS,TFT,0.275207455,0.000000000
AWS,SPOF,0.564430122,0.000000000
AWS,PDOIF,-0.428570460,0.000026123
AWS,PDOUF,0.566209739,0.000000000
AWS,PDOCF,0.851020100,0.403942552
AWS,OER,0.205407850,0.043944083
AWS,TCT,0.682437860,0.000000000
AWS,UROCG,-0.573584558,0.000000000
AWS,BGV,-0.259283600,0.799281626
AWS,TLOF,0.159413830,0.117946199
AWS,API,0.697959410,0.000000000
AWS,TOCW,0.385241286,0.000000000
AWS,SWS,-0.101453300,0.319752574
AWS,FOCG,-0.105590800,0.300414108
AWS,TOCA,0.320216500,0.753495632
AWS,AH,-0.181032120,0.075814252
FOCW,C_C,0.246345500,0.809098963
FOCW,C_SI,0.488532500,0.631866724
FOCW,C_MN,0.824584800,0.418702363
FOCW,C_P,-0.111525670,0.274063128
FOCW,C_S1,0.668436200,0.512123349
FOCW,C_CU,-0.184952400,0.856068620
FOCW,C_MO,-0.165926970,0.103665159
FOCW,C_CAO,0.150019400,0.883035417
FOCW,C_SIO2,-0.267014900,0.793430245
FOCW,C_MGO,0.191948530,0.059755864
FOCW,C_AL2O3,-0.172071700,0.865994174
FOCW,C_FEO,0.112942000,0.268015349
FOCW,C_S2,-0.133728270,0.189683343
FOCW,BA,-0.195558500,0.847912856
FOCW,CCO,-0.761703000,0.455060989
FOCW,CCO2,0.136447200,0.180836347
FOCW,CH2,-0.908389400,0.373001350
FOCW,CN2,0.170261280,0.094948284
FOCW,C_SO2,0.866583300,0.395400567
FOCW,PE,-0.117282910,0.250053423
FOCW,FOCA,0.823736000,0.419181468
FOCW,POCA,0.603514400,0.553940975
FOCW,OEF,-0.192712720,0.058746321
FOCW,OEP,-0.595441500,0.559255440
FOCW,TOHA,0.925177000,0.927706280
FOCW,POHA,0.245912000,0.809428461
FOCW,AWS,-0.520850100,0.609494499
FOCW,FOCW,1.000000000,0.000000000
FOCW,BKE,0.307431900,0.763036591
FOCW,FOTCW,0.534024700,0.600476307
FOCW,CIV,0.203580530,0.045858020
FOCW,FS,0.989895000,0.922664562
FOCW,FA,0.954070000,0.349444768
FOCW,NOCR,0.102648250,0.314085625
FOCW,BWOO,-0.168355340,0.098706203
FOCW,BWOC,-0.310289000,0.975724331
FOCW,TOMI,-0.645398100,0.526772112
FOCW,TFP,0.654140500,0.521188191
FOCW,TFT,0.519160000,0.995937696
FOCW,SPOF,-0.946558600,0.353252017
FOCW,PDOIF,-0.101513320,0.319466333
FOCW,PDOUF,-0.401368400,0.693862339
FOCW,PDOCF,-0.141422950,0.165445432
FOCW,OER,-0.255059700,0.802483329
FOCW,TCT,-0.760755700,0.455621982
FOCW,UROCG,0.190458000,0.851832991
FOCW,BGV,0.157821710,0.121661822
FOCW,TLOF,0.832731000,0.934913117
FOCW,API,0.175139000,0.863628617
FOCW,TOCW,0.846565700,0.406407531
FOCW,SWS,0.237869900,0.815546643
FOCW,FOCG,0.634035000,0.950420190
FOCW,TOCA,0.154888490,0.128746199
FOCW,AH,-0.784966500,0.441406945
BKE,C_C,0.250012240,0.014197600
BKE,C_SI,-0.136821180,0.179643857
BKE,C_MN,0.131080420,0.198601602
BKE,C_P,0.792096500,0.437269607
BKE,C_S1,-0.557056200,0.584857780
BKE,C_CU,0.306106100,0.764028048
BKE,C_MO,-0.114949100,0.910245186
BKE,C_CAO,-0.132683840,0.193165196
BKE,C_SIO2,0.176670260,0.083145410
BKE,C_MGO,0.770879100,0.449647061
BKE,C_AL2O3,-0.337826800,0.740415027
BKE,C_FEO,-0.446772400,0.661279927
BKE,C_S2,0.111440860,0.274428192
BKE,BA,0.238511310,0.019315473
BKE,CCO,0.466337200,0.647431005
BKE,CCO2,0.426553000,0.966632937
BKE,CH2,0.937525600,0.357865075
BKE,CN2,-0.122387700,0.230027861
BKE,C_SO2,0.136346100,0.893629418
BKE,PE,0.128262510,0.208425224
BKE,FOCA,-0.117736460,0.248226419
BKE,POCA,-0.210985500,0.836079174
BKE,OEF,-0.206062030,0.043275497
BKE,OEP,-0.427425800,0.675089346
BKE,TOHA,-0.195467900,0.847982459
BKE,POHA,-0.519151000,0.959395187
BKE,AWS,-0.361951000,0.971684137
BKE,FOCW,0.307431900,0.763036591
BKE,BKE,1.000000000,0.000000000
BKE,FOTCW,-0.944773100,0.354160850
BKE,CIV,0.558570200,0.583837726
BKE,FS,-0.638763000,0.950050977
BKE,FA,-0.190059890,0.062312727
BKE,NOCR,0.171044100,0.866786949
BKE,BWOO,-0.588920200,0.563566440
BKE,BWOC,-0.148357390,0.145668155
BKE,TOMI,0.517563500,0.611753548
BKE,TFP,0.746031700,0.464391442
BKE,TFT,0.478648600,0.638778093
BKE,SPOF,-0.333921500,0.743309498
BKE,PDOIF,0.574086900,0.573431444
BKE,PDOUF,0.773250000,0.939552935
BKE,PDOCF,-0.129408300,0.899012225
BKE,OER,0.144078620,0.157645171
BKE,TCT,0.941980400,0.355585294
BKE,UROCG,0.257501500,0.800632048
BKE,BGV,0.118905000,0.990696206
BKE,TLOF,0.114746670,0.260443072
BKE,API,-0.402529500,0.693021717
BKE,TOCW,0.454824800,0.655565592
BKE,SWS,-0.284545400,0.780205739
BKE,FOCG,-0.740206000,0.467886880
BKE,TOCA,0.237586400,0.815762488
BKE,AH,-0.962574900,0.345165534
FOTCW,C_C,0.519149700,0.610662810
FOTCW,C_SI,-0.102201900,0.920163126
FOTCW,C_MN,-0.897038700,0.379003829
FOTCW,C_P,0.944726600,0.354184551
FOTCW,C_S1,-0.789669000,0.438675741
FOTCW,C_CU,-0.155760490,0.126607433
FOTCW,C_MO,-0.151500050,0.137324387
FOTCW,C_CAO,-0.348181500,0.732758368
FOTCW,C_SIO2,-0.770676600,0.449766136
FOTCW,C_MGO,-0.141856800,0.164151654
FOTCW,C_AL2O3,0.112281520,0.270824091
FOTCW,C_FEO,-0.125684160,0.217717999
FOTCW,C_S2,-0.271134000,0.790317409
FOTCW,BA,-0.699127000,0.945337817
FOTCW,CCO,-0.448628200,0.659961174
FOTCW,CCO2,-0.148311500,0.884357585
FOTCW,CH2,-0.777331600,0.445862035
FOTCW,CN2,-0.348257000,0.732702627
FOTCW,C_SO2,-0.193169700,0.849748412
FOTCW,PE,-0.180881000,0.985847218
FOTCW,FOCA,-0.300361700,0.768328520
FOTCW,POCA,-0.402332000,0.968526650
FOTCW,OEF,0.152000860,0.136029467
FOTCW,OEP,0.141571780,0.165000736
FOTCW,TOHA,0.288905700,0.776926087
FOTCW,POHA,0.892066400,0.381651909
FOTCW,AWS,0.671298500,0.510318266
FOTCW,FOCW,0.534024700,0.600476307
FOTCW,BKE,-0.944773100,0.354160850
FOTCW,FOTCW,1.000000000,0.000000000
FOTCW,CIV,-0.121337270,0.234052503
FOTCW,FS,0.746566000,0.941635159
FOTCW,FA,0.160613820,0.115205000
FOTCW,NOCR,0.157814050,0.121679928
FOTCW,BWOO,-0.443767000,0.965287258
FOTCW,BWOC,0.634337900,0.533879959
FOTCW,TOMI,0.781215700,0.443592402
FOTCW,TFP,0.870952000,0.393022550
FOTCW,TFT,0.143196970,0.160203262
FOTCW,SPOF,-0.861749000,0.932650335
FOTCW,PDOIF,0.140091500,0.890725538
FOTCW,PDOUF,0.175692340,0.084865445
FOTCW,PDOCF,0.389764100,0.702284346
FOTCW,OER,-0.671959300,0.509902034
FOTCW,TCT,0.133748210,0.189617313
FOTCW,UROCG,0.172476900,0.865681629
FOTCW,BGV,0.645648700,0.526611621
FOTCW,TLOF,-0.882920200,0.386552368
FOTCW,API,0.733772300,0.471764083
FOTCW,TOCW,0.152171700,0.881369683
FOTCW,SWS,-0.407041400,0.689758736
FOTCW,FOCG,-0.343037600,0.736558683
FOTCW,TOCA,-0.419502700,0.680776809
FOTCW,AH,0.239306670,0.018915650
CIV,C_C,0.168861080,0.097697653
CIV,C_SI,-0.464534500,0.648702040
CIV,C_MN,-0.588792400,0.563651089
CIV,C_P,-0.284126100,0.780521276
CIV,C_S1,0.222454200,0.827305561
CIV,C_CU,-0.221153300,0.030075827
CIV,C_MO,-0.196964470,0.053384775
CIV,C_CAO,-0.277252500,0.785699774
CIV,C_SIO2,0.214011410,0.035814635
CIV,C_MGO,0.143310770,0.159871326
CIV,C_AL2O3,0.188926220,0.063890513
CIV,C_FEO,0.324993800,0.749939933
CIV,C_S2,-0.775718000,0.939360369
CIV,BA,0.894222300,0.380502320
CIV,CCO,0.307050000,0.997597428
CIV,CCO2,-0.937591500,0.357831241
CIV,CH2,0.292757800,0.774032062
CIV,CN2,-0.708689700,0.487047436
CIV,C_SO2,-0.542904600,0.594432168
CIV,PE,0.437861000,0.667626823
CIV,FOCA,-0.920800200,0.366506091
CIV,POCA,-0.102864130,0.313068921
CIV,OEF,-0.268570100,0.792254543
CIV,OEP,0.165096520,0.105405748
CIV,TOHA,0.239830590,0.018656243
CIV,POHA,-0.720363500,0.479901282
CIV,AWS,0.866863000,0.932251601
CIV,FOCW,0.203580530,0.045858020
CIV,BKE,0.558570200,0.583837726
CIV,FOTCW,-0.121337270,0.234052503
CIV,CIV,1.000000000,0.000000000
CIV,FS,0.871017700,0.392986824
CIV,FA,-0.127712250,0.210383929
CIV,NOCR,-0.709433600,0.486590328
CIV,BWOO,0.859595400,0.399222354
CIV,BWOC,-0.161496580,0.113220634
CIV,TOMI,0.348463700,0.732550012
CIV,TFP,0.828339000,0.416587078
CIV,TFT,-0.381238000,0.708495746
CIV,SPOF,-0.139940160,0.169925161
CIV,PDOIF,0.234745500,0.817926613
CIV,PDOUF,0.123701390,0.225064142
CIV,PDOCF,-0.316880080,0.001881114
CIV,OER,0.390995900,0.701388584
CIV,TCT,-0.492800600,0.628892064
CIV,UROCG,0.695159000,0.495401660
CIV,BGV,0.143139800,0.160370224
CIV,TLOF,0.979993600,0.336506115
CIV,API,0.573378500,0.573904579
CIV,TOCW,-0.285491010,0.005104749
CIV,SWS,-0.822254400,0.420018552
CIV,FOCG,0.838715000,0.934446484
CIV,TOCA,0.423271000,0.678069524
CIV,AH,-0.756432000,0.940865264
FS,C_C,0.596094500,0.558824646
FS,C_SI,-0.121312760,0.234146995
FS,C_MN,0.372239600,0.715072341
FS,C_P,-0.102399800,0.315258426
FS,C_S1,-0.793858700,0.436250511
FS,C_CU,-0.544331900,0.593463293
FS,C_MO,-0.129941100,0.898598613
FS,C_CAO,0.728255500,0.475102744
FS,C_SIO2,0.128033160,0.209240017
FS,C_MGO,0.162964900,0.109979740
FS,C_AL2O3,0.141419970,0.165454317
FS,C_FEO,-0.141539500,0.889603287
FS,C_S2,0.506124100,0.619645149
FS,BA,0.620201100,0.543034991
FS,CCO,0.147238200,0.885188642
FS,CCO2,0.599936300,0.556293433
FS,CH2,-0.831648900,0.414727438
FS,CN2,0.275370000,0.787119679
FS,C_SO2,0.203029500,0.842177525
FS,PE,0.897191000,0.378922913
FS,FOCA,0.344442400,0.735520148
FS,POCA,0.143659500,0.887960571
FS,OEF,0.740205000,0.942131534
FS,OEP,0.768112700,0.451275388
FS,TOHA,0.143930280,0.158073407
FS,POHA,-0.103978720,0.307854193
FS,AWS,-0.117325100,0.249883091
FS,FOCW,0.989895000,0.922664562
FS,BKE,-0.638763000,0.950050977
FS,FOTCW,0.746566000,0.941635159
FS,CIV,0.871017700,0.392986824
FS,FS,1.000000000,0.000000000
FS,FA,0.842960100,0.408409371
FS,NOCR,-0.378711700,0.710339986
FS,BWOO,-0.661524500,0.516495730
FS,BWOC,0.479054000,0.962528930
FS,TOMI,-0.350487000,0.972580594
FS,TFP,0.535117000,0.958147587
FS,TFT,-0.102466870,0.314941548
FS,SPOF,-0.934650000,0.359341495
FS,PDOIF,-0.752980000,0.460241425
FS,PDOUF,-0.253362200,0.803770932
FS,PDOCF,-0.118405930,0.245546720
FS,OER,0.115831590,0.255962759
FS,TCT,0.438887800,0.666894308
FS,UROCG,0.712340500,0.484806410
FS,BGV,-0.557952800,0.584253554
FS,TLOF,0.127841470,0.209922739
FS,API,0.192809000,0.984914045
FS,TOCW,-0.533815600,0.600618980
FS,SWS,0.104187290,0.306884794
FS,FOCG,-0.441272400,0.665194266
FS,TOCA,-0.150771990,0.139223803
FS,AH,-0.167169210,0.101104217
FA,C_C,0.168554840,0.098307384
FA,C_SI,-0.284222600,0.780448649
FA,C_MN,0.620230100,0.543016085
FA,C_P,-0.821967500,0.420180738
FA,C_S1,-0.228905400,0.822379756
FA,C_CU,0.230587490,0.023719297
FA,C_MO,-0.121008120,0.235323800
FA,C_CAO,0.791962600,0.437347110
FA,C_SIO2,0.332301300,0.744511355
FA,C_MGO,0.131398550,0.197514171
FA,C_AL2O3,0.579277500,0.569970074
FA,C_FEO,-0.765018100,0.453100848
FA,C_S2,-0.575048700,0.572789288
FA,BA,0.729502000,0.942966869
FA,CCO,0.241583300,0.812720181
FA,CCO2,0.498595200,0.624863207
FA,CH2,0.380319000,0.709166442
FA,CN2,-0.329065800,0.746913382
FA,C_SO2,0.125812160,0.217249758
FA,PE,-0.732620600,0.472459964
FA,FOCA,0.110017400,0.914080674
FA,POCA,0.199452300,0.844922639
FA,OEF,0.720206400,0.479997015
FA,OEP,-0.243152340,0.017082852
FA,TOHA,-0.425204300,0.676682165
FA,POHA,0.419257800,0.680952936
FA,AWS,-0.239851200,0.814038254
FA,FOCW,0.954070000,0.349444768
FA,BKE,-0.190059890,0.062312727
FA,FOTCW,0.160613820,0.115205000
FA,CIV,-0.127712250,0.210383929
FA,FS,0.842960100,0.408409371
FA,FA,1.000000000,0.000000000
FA,NOCR,-0.885364400,0.385239010
FA,BWOO,0.740765500,0.467550574
FA,BWOC,-0.196654600,0.847070871
FA,TOMI,-0.163805390,0.108157848
FA,TFP,0.705360800,0.489095669
FA,TFT,0.129839100,0.202886493
FA,SPOF,-0.461768800,0.650654054
FA,PDOIF,0.637190000,0.532042429
FA,PDOUF,0.197952510,0.052199135
FA,PDOCF,0.586927800,0.564886697
FA,OER,0.115225200,0.910030480
FA,TCT,0.444816000,0.965205223
FA,UROCG,-0.840686000,0.934292757
FA,BGV,0.926163800,0.363720963
FA,TLOF,-0.823810000,0.993553981
FA,API,0.362194500,0.722438867
FA,TOCW,0.535933000,0.958083826
FA,SWS,0.519479500,0.610436144
FA,FOCG,-0.946185900,0.353441567
FA,TOCA,-0.154261570,0.130301115
FA,AH,0.130959720,0.199015298
NOCR,C_C,0.576914000,0.571544927
NOCR,C_SI,0.763944400,0.453735191
NOCR,C_MN,-0.210146230,0.039292783
NOCR,C_P,0.728881100,0.474723445
NOCR,C_S1,0.257328400,0.800763226
NOCR,C_CU,0.128365840,0.208058901
NOCR,C_MO,-0.252879200,0.804137404
NOCR,C_CAO,0.341294700,0.737847832
NOCR,C_SIO2,0.713702700,0.483971678
NOCR,C_MGO,0.455048200,0.655407350
NOCR,C_AL2O3,0.250462100,0.805972014
NOCR,C_FEO,0.600167900,0.556141016
NOCR,C_S2,0.109012190,0.285023801
NOCR,BA,0.597550500,0.557864683
NOCR,CCO,0.226017000,0.982316178
NOCR,CCO2,0.173034300,0.865251658
NOCR,CH2,-0.719290600,0.480555642
NOCR,CN2,0.766525200,0.452211318
NOCR,C_SO2,-0.488649200,0.631785336
NOCR,PE,0.674237900,0.508468116
NOCR,FOCA,0.560989500,0.582209401
NOCR,POCA,-0.102123830,0.316564452
NOCR,OEF,0.752731700,0.460389371
NOCR,OEP,0.210016920,0.039413931
NOCR,TOHA,-0.953582800,0.349690917
NOCR,POHA,-0.100174250,0.325891992
NOCR,AWS,-0.183589700,0.857117647
NOCR,FOCW,0.102648250,0.314085625
NOCR,BKE,0.171044100,0.866786949
NOCR,FOTCW,0.157814050,0.121679928
NOCR,CIV,-0.709433600,0.486590328
NOCR,FS,-0.378711700,0.710339986
NOCR,FA,-0.885364400,0.385239010
NOCR,NOCR,1.000000000,0.000000000
NOCR,BWOO,-0.356066600,0.726945520
NOCR,BWOC,-0.856951700,0.400674001
NOCR,TOMI,0.158913800,0.876155174
NOCR,TFP,0.816265200,0.423412310
NOCR,TFT,0.241480400,0.812798472
NOCR,SPOF,-0.887568300,0.384057136
NOCR,PDOIF,-0.793465000,0.436478070
NOCR,PDOUF,0.567499600,0.577838464
NOCR,PDOCF,0.124934600,0.902485622
NOCR,OER,-0.758505200,0.456956311
NOCR,TCT,-0.429642000,0.673501770
NOCR,UROCG,-0.629401700,0.537067750
NOCR,BGV,0.212031780,0.037561770
NOCR,TLOF,-0.851385500,0.403740741
NOCR,API,0.126167690,0.215952985
NOCR,TOCW,-0.798750500,0.433428701
NOCR,SWS,0.219841700,0.829302275
NOCR,FOCG,0.109340990,0.283573364
NOCR,TOCA,0.127779120,0.210145187
NOCR,AH,0.106691780,0.295402328
BWOO,C_C,-0.129828340,0.202923918
BWOO,C_SI,-0.249059200,0.807037270
BWOO,C_MN,-0.934935300,0.359194875
BWOO,C_P,-0.319512100,0.754020322
BWOO,C_S1,0.195676500,0.847822189
BWOO,C_CU,0.151075400,0.882218077
BWOO,C_MO,-0.209579490,0.039826124
BWOO,C_CAO,-0.148347930,0.145693857
BWOO,C_SIO2,-0.117381310,0.249656259
BWOO,C_MGO,-0.175549360,0.085119325
BWOO,C_AL2O3,0.101677690,0.318683327
BWOO,C_FEO,0.445135300,0.662444086
BWOO,C_S2,0.118728820,0.244261556
BWOO,BA,0.143255060,0.160033745
BWOO,CCO,-0.221302900,0.828185404
BWOO,CCO2,-0.412018200,0.686166228
BWOO,CH2,-0.110708740,0.277593525
BWOO,CN2,0.974173100,0.339384042
BWOO,C_SO2,0.231304800,0.820549517
BWOO,PE,-0.407520800,0.689412354
BWOO,FOCA,0.411833000,0.686299742
BWOO,POCA,-0.611817100,0.548501122
BWOO,OEF,-0.981014200,0.336003143
BWOO,OEP,0.433635700,0.670644568
BWOO,TOHA,0.381044000,0.970191148
BWOO,POHA,-0.795155100,0.435501629
BWOO,AWS,0.842453100,0.408691342
BWOO,FOCW,-0.168355340,0.098706203
BWOO,BKE,-0.588920200,0.563566440
BWOO,FOTCW,-0.443767000,0.965287258
BWOO,CIV,0.859595400,0.399222354
BWOO,FS,-0.661524500,0.516495730
BWOO,FA,0.740765500,0.467550574
BWOO,NOCR,-0.356066600,0.726945520
BWOO,BWOO,1.000000000,0.000000000
BWOO,BWOC,-0.544674800,0.593230665
BWOO,TOMI,0.103799320,0.308689619
BWOO,TFP,0.480636200,0.637385700
BWOO,TFT,0.654573200,0.520912595
BWOO,SPOF,-0.640810500,0.529714436
BWOO,PDOIF,-0.130841400,0.897899934
BWOO,PDOUF,0.880996300,0.387588041
BWOO,PDOCF,0.946038700,0.353516490
BWOO,OER,-0.517320000,0.995952115
BWOO,TCT,-0.798744600,0.433432065
BWOO,UROCG,-0.509815600,0.617093727
BWOO,BGV,0.798506300,0.433569321
BWOO,TLOF,0.747530000,0.941559911
BWOO,API,0.152261000,0.988086378
BWOO,TOCW,-0.113819250,0.264315786
BWOO,SWS,-0.173793000,0.986401750
BWOO,FOCG,0.652566000,0.948973080
BWOO,TOCA,-0.123229120,0.226839731
BWOO,AH,-0.524095000,0.959008825
BWOC,C_C,0.173545400,0.864857460
BWOC,C_SI,0.401036100,0.694103022
BWOC,C_MN,0.102770720,0.313508588
BWOC,C_P,0.718399000,0.481099843
BWOC,C_S1,-0.232540900,0.819606966
BWOC,C_CU,0.107572760,0.291432513
BWOC,C_MO,0.509400900,0.617380101
BWOC,C_CAO,-0.431664900,0.672053924
BWOC,C_SIO2,0.110672520,0.277750763
BWOC,C_MGO,-0.185199820,0.069310696
BWOC,C_AL2O3,0.466274500,0.647475162
BWOC,C_FEO,0.185588400,0.855579136
BWOC,C_S2,-0.228360540,0.025104057
BWOC,BA,0.507970400,0.618368515
BWOC,CCO,0.176091470,0.084159981
BWOC,CCO2,0.157566960,0.122264752
BWOC,CH2,-0.256177900,0.801635412
BWOC,CN2,0.354043800,0.728435195
BWOC,C_SO2,-0.128923100,0.899388818
BWOC,PE,0.126201200,0.901502016
BWOC,FOCA,0.221605200,0.827954327
BWOC,POCA,0.968419000,0.342244522
BWOC,OEF,-0.157475580,0.122481595
BWOC,OEP,-0.287941000,0.777651354
BWOC,TOHA,0.303810300,0.765745936
BWOC,POHA,0.932764500,0.360311665
BWOC,AWS,-0.606955600,0.551683139
